id;data;cidade_origem;uf_origem;base_origem;nf;valor_da_nota;volumes;peso_real;peso_cubado;cidade_destino;uf_destino;base;setor;frete_peso;seguro;total_frete
20418;2024-12-01;"SAO PAULO";SP;SAO;1020;1100,72;13;57,78;57,78;JUNDIAI;SP;SPO;TLG;117,31;3,3;120,61
20419;2024-12-01;"SAO PAULO";SP;SAO;1020;1256,12;17;62,47;62,47;ITARARE;SP;SPO;DVT;122.0;3,77;125,77
20420;2024-12-01;"SAO PAULO";SP;SAO;1020;1217,4;15;58,21;58,21;VIRADOURO;SP;SPO;DVT;117,74;3,65;121,4
20421;2024-12-01;"SAO PAULO";SP;SAO;1020;1374,84;18;66,66;66,66;"SAO CARLOS";SP;SPO;DVT;126,19;4,12;130,31
20422;2024-12-01;"SAO PAULO";SP;SAO;1020;1429,48;28;73,14;73,14;PIRACICABA;SP;SPO;DOC;132,67;4,29;136,96
20423;2024-12-01;"SAO PAULO";SP;SAO;1020;1548,2;20;43,42;43,42;OURINHOS;SP;SPO;DVT;102,95;4,64;107,59
20424;2024-12-01;"SAO PAULO";SP;SAO;1020;1684,12;16;79,94;79,94;AVARE;SP;SPO;DVT;139,47;5,05;144,52
20425;2024-12-01;"SAO PAULO";SP;SAO;1020;1669,8;25;73,22;73,22;"RIBEIRAO PRETO";SP;SPO;DVT;132,75;5,01;137,76
20426;2024-12-01;"SAO PAULO";SP;SAO;1020;1729,72;23;93,93;93,93;"BRAGANCA PAULISTA";SP;SPO;DOC;153,46;5,19;158,65
20427;2024-12-01;"SAO PAULO";SP;SAO;1020;1961,08;24;92,59;92,59;INDAIATUBA;SP;SPO;DOC;152,12;5,88;158,01
20428;2024-12-01;"SAO PAULO";SP;SAO;1020;2020,48;25;80,31;80,31;"RIBEIRAO PRETO";SP;SPO;DVT;139,84;6,06;145,9
20429;2024-12-01;"SAO PAULO";SP;SAO;1020;3054,4;37;163,15;163,15;JACAREI;SP;SPO;DOC;222,68;9,16;231,84
20430;2024-12-01;"SAO PAULO";SP;SAO;1020;1374,57;29;103,29;103,29;MONTENEGRO;RS;POA;CAN;250.0;4,12;254,12
20431;2024-12-01;"SAO PAULO";SP;SAO;1020;2971,49;50;267,85;267,85;"SANTA CRUZ DO SUL";RS;RGS;LJD;575,84;8,91;584,75
20432;2024-12-01;"SAO PAULO";SP;SAO;1020;1759,08;27;188,41;188,41;VOTUPORANGA;SP;SPO;DVT;247,94;5,28;253,22
20433;2024-12-01;"SAO PAULO";SP;SAO;1020;4048,76;54;177,74;177,74;TAUBATE;SP;SPO;DOC;237,27;12,15;249,41
20434;2024-12-01;"SAO PAULO";SP;SAO;1020;1249,52;14;58,82;58,82;CAMPINAS;SP;SPO;DOC;118,35;3,75;122,1
20435;2024-12-01;"SAO PAULO";SP;SAO;1020;1864,52;23;105,81;105,81;BAURU;SP;SPO;DVT;165,34;5,59;170,93
20436;2024-12-01;"SAO PAULO";SP;SAO;1020;1614,4;23;68,61;68,61;AMPARO;SP;SPO;DOC;128,14;4,84;132,98
20437;2024-12-01;"SAO PAULO";SP;SAO;1020;1614,4;23;68,61;68,61;AMPARO;SP;SPO;DOC;128,14;4,84;132,98
20438;2024-12-01;"SAO PAULO";SP;SAO;1020;2593,04;64;210,52;210,52;"UNIAO DA VITORIA";PR;CWB;LPR;269,4;7,78;277,18
20439;2024-12-01;"SAO PAULO";SP;SAO;1020;2392,24;38;213,22;213,22;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;272,75;7,18;279,93
20440;2024-12-01;"SAO PAULO";SP;SAO;1020;2235,68;25;114,68;114,68;BAURU;SP;SPO;DVT;174,21;6,71;180,92
20441;2024-12-01;"SAO PAULO";SP;SAO;1020;2401,12;39;114,03;114,03;SOROCABA;SP;SPO;DOC;173,56;7,2;180,76
20442;2024-12-01;"SAO PAULO";SP;SAO;1020;2957,52;48;142,48;142,48;"MONTE MOR";SP;SPO;DOC;202,01;8,87;210,89
20443;2024-12-01;"SAO PAULO";SP;SAO;1020;3885,68;52;201,99;201,99;JACAREI;SP;SPO;DOC;261,52;11,66;273,18
20444;2024-12-01;"SAO PAULO";SP;SAO;1020;2279,82;30;124,82;124,82;JAGUARAO;RS;RGS;PET;292,62;6,84;299,46
20445;2024-12-01;"SAO PAULO";SP;SAO;1020;3441,71;50;271,69;271,69;JOACABA;SC;CTB;401;411,82;10,33;422,15
20446;2024-12-01;"SAO PAULO";SP;SAO;1020;3603,72;52;113,54;113,54;SOROCABA;SP;SPO;DOC;173,07;10,81;183,89
20447;2024-12-01;"SAO PAULO";SP;SAO;1020;1879,53;26;127,08;127,08;"SAO PEDRO DAS MISSOES";RS;RGS;PFB;297,12;5,64;302,75
20448;2024-12-01;"SAO PAULO";SP;SAO;1020;2103,92;37;119,91;119,91;ITAPETININGA;SP;SPO;DVT;179,44;6,31;185,75
20449;2024-12-01;"SAO PAULO";SP;SAO;1020;4291,12;65;217,73;217,73;TREMEMBE;SP;SPO;DOC;277,26;12,87;290,13
20450;2024-12-01;"SAO PAULO";SP;SAO;1020;2199,96;37;164,82;164,82;"BOM RETIRO DO SUL";RS;RGS;LJD;371,82;6,6;378,42
20451;2024-12-01;"SAO PAULO";SP;SAO;1020;3035,48;38;120,35;120,35;"RIBEIRAO PRETO";SP;SPO;DVT;179,88;9,11;188,99
20452;2024-12-01;"SAO PAULO";SP;SAO;1020;758,56;14;38,03;38,03;CUBATAO;SP;SPO;TLG;97,56;2,28;99,84
20453;2024-12-01;"SAO PAULO";SP;SAO;1020;7967,68;182;580,32;580,32;CURITIBA;PR;CWB;URB;554,06;23,9;577,96
20454;2024-12-01;"SAO PAULO";SP;SAO;1020;2899,56;38;132,1;132,1;"RIBEIRAO PRETO";SP;SPO;DVT;191,63;8,7;200,33
20455;2024-12-01;"SAO PAULO";SP;SAO;1020;5151,2;69;239,03;239,03;TAUBATE;SP;SPO;DOC;298,56;15,45;314,02
20456;2024-12-01;"SAO PAULO";SP;SAO;1020;2483,44;37;135,62;135,62;MARILIA;SP;SPO;DVT;195,15;7,45;202,6
20457;2024-12-01;"SAO PAULO";SP;SAO;1020;2907,97;39;183,78;183,78;URUGUAIANA;RS;RGS;ALQ;409,38;8,72;418,1
20458;2024-12-01;"SAO PAULO";SP;SAO;1020;6897,06;117;485,44;485,44;"SAO MIGUEL DO OESTE";SC;XAP;SMO;711,07;20,69;731,76
20459;2024-12-01;"SAO PAULO";SP;SAO;1020;5258,68;64;255,03;255,03;GUARATINGUETA;SP;SPO;DVT;314,56;15,78;330,33
20460;2024-12-01;"SAO PAULO";SP;SAO;1020;4918,92;79;265,19;265,19;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;324,72;14,76;339,48
20461;2024-12-01;"SAO PAULO";SP;SAO;1020;4151,61;73;268,83;268,83;CURITIBA;PR;CWB;URB;270,61;12,45;283,06
20462;2024-12-01;"SAO PAULO";SP;SAO;1020;3074,04;38;146,14;146,14;"PRAIA GRANDE";SP;SPO;TLG;205,67;9,22;214,89
20463;2024-12-01;"SAO PAULO";SP;SAO;1020;2634,04;40;148,5;148,5;PIRACAIA;SP;SPO;DOC;208,03;7,9;215,93
20464;2024-12-01;"SAO PAULO";SP;SAO;1020;3106,88;41;146,82;146,82;LIMEIRA;SP;SPO;DOC;206,35;9,32;215,67
20465;2024-12-01;"SAO PAULO";SP;SAO;1020;3644,08;51;280,02;280,02;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;339,55;10,93;350,48
20466;2024-12-01;"SAO PAULO";SP;SAO;1020;2452,02;37;153,98;153,98;CHARQUEADAS;RS;RGS;POA;350,36;7,36;357,72
20467;2024-12-01;"SAO PAULO";SP;SAO;1020;2606,12;43;140,79;140,79;CAMPINAS;SP;SPO;DOC;200,32;7,82;208,13
20468;2024-12-01;"SAO PAULO";SP;SAO;1020;2898,29;38;197,75;197,75;SOLEDADE;RS;RGS;SLD;437,04;8,69;445,73
20469;2024-12-01;"SAO PAULO";SP;SAO;1020;2865,52;45;154,43;154,43;ASSIS;SP;SPO;DVT;213,96;8,6;222,55
20470;2024-12-01;"SAO PAULO";SP;SAO;1020;2174,96;36;144,1;144,1;IJUI;RS;RGS;GEL;330,81;6,52;337,33
20471;2024-12-01;"SAO PAULO";SP;SAO;1020;3769,4;43;151,81;151,81;ITU;SP;SPO;DOC;211,34;11,31;222,65
20472;2024-12-01;"SAO PAULO";SP;SAO;1020;3783,08;36;151,33;151,33;"RIBEIRAO PRETO";SP;SPO;DVT;210,86;11,35;222,21
20473;2024-12-01;"SAO PAULO";SP;SAO;1020;5516,61;102;458,35;458,35;"BENTO GONCALVES";RS;POA;CXJ;953,03;16,55;969,58
20474;2024-12-01;"SAO PAULO";SP;SAO;1020;3378,12;63;170,43;170,43;"CAPAO BONITO";SP;SPO;DVT;229,96;10,13;240,1
20475;2024-12-01;"SAO PAULO";SP;SAO;1020;9610,63;187;686,81;686,81;CURITIBA;PR;CWB;URB;650,97;28,83;679,8
20476;2024-12-01;"SAO PAULO";SP;SAO;1020;3460,8;42;187,4;187,4;FRANCA;SP;SPO;DVT;246,93;10,38;257,31
20477;2024-12-01;"SAO PAULO";SP;SAO;1020;5529,72;57;220,05;220,05;"MOGI MIRIM";SP;SPO;DOC;279,58;16,59;296,17
20478;2024-12-01;"SAO PAULO";SP;SAO;1020;3993,97;60;187,28;187,28;"MONTE ALTO";SP;SPO;DVT;246,81;11,98;258,79
20479;2024-12-01;"SAO PAULO";SP;SAO;1020;5152,12;52;182,7;182,7;"RIBEIRAO PRETO";SP;SPO;DVT;242,23;15,46;257,69
20480;2024-12-01;"SAO PAULO";SP;SAO;1020;4899,76;51;187,89;187,89;"PORTO FELIZ";SP;SPO;DVT;247,42;14,7;262,12
20481;2024-12-01;"SAO PAULO";SP;SAO;1020;3834,44;48;159,94;159,94;CUBATAO;SP;SPO;TLG;219,47;11,5;230,97
20482;2024-12-01;"SAO PAULO";SP;SAO;1020;3834,44;48;159,94;159,94;CUBATAO;SP;SPO;TLG;219,47;11,5;230,97
20483;2024-12-01;"SAO PAULO";SP;SAO;1020;1798,68;26;116,03;116,03;"PRESIDENTE PRUDENTE";SP;SPO;DVT;175,56;5,4;180,96
20484;2024-12-01;"SAO PAULO";SP;SAO;1020;3971,84;59;191,58;191,58;"RIO CLARO";SP;SPO;DOC;251,11;11,92;263,02
20485;2024-12-01;"SAO PAULO";SP;SAO;1020;4160,04;59;200,12;200,12;BARIRI;SP;SPO;DVT;259,65;12,48;272,13
20486;2024-12-01;"SAO PAULO";SP;SAO;1020;2640,51;43;154,94;154,94;BAGE;RS;RGS;PET;352,26;7,92;360,19
20487;2024-12-01;"SAO PAULO";SP;SAO;1020;4751,64;68;221,47;221,47;"RIO CLARO";SP;SPO;DOC;281.0;14,25;295,25
20488;2024-12-01;"SAO PAULO";SP;SAO;1020;4589,36;74;221,55;221,55;"SANTA BARBARA D'OESTE";SP;SPO;DOC;281,08;13,77;294,85
20489;2024-12-01;"SAO PAULO";SP;SAO;1020;7102,86;144;687,99;687,99;"GUARANI DAS MISSOES";RS;RGS;GEL;1407,7;21,31;1429,01
20490;2024-12-01;"SAO PAULO";SP;SAO;1020;4968,52;50;221,69;221,69;JAU;SP;SPO;DVT;281,22;14,91;296,13
20491;2024-12-01;"SAO PAULO";SP;SAO;1020;6425,41;135;352,28;352,28;TAUBATE;SP;SPO;DOC;411,81;19,28;431,09
20492;2024-12-01;"SAO PAULO";SP;SAO;1020;4825,28;74;240,28;240,28;BOTUCATU;SP;SPO;DVT;299,81;14,48;314,28
20493;2024-12-01;"SAO PAULO";SP;SAO;1020;3453,67;53;260,3;260,3;BAGE;RS;RGS;PET;560,89;10,36;571,25
20494;2024-12-01;"SAO PAULO";SP;SAO;1020;5249,42;66;265,33;265,33;"BRAGANCA PAULISTA";SP;SPO;DOC;324,86;15,75;340,61
20495;2024-12-01;"SAO PAULO";SP;SAO;1020;10529,12;164;553,73;553,73;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;613,26;31,59;644,85
20496;2024-12-01;"SAO PAULO";SP;SAO;1020;5567,19;90;279,04;279,04;JABOTICABAL;SP;SPO;DVT;338,57;16,7;355,27
20497;2024-12-01;"SAO PAULO";SP;SAO;1020;5425,88;100;289,39;289,39;"CRISTAIS PAULISTA";SP;SPO;DVT;348,92;16,28;365,2
20498;2024-12-01;"SAO PAULO";SP;SAO;1020;5507,28;68;289,1;289,1;LIMEIRA;SP;SPO;DOC;348,63;16,52;365,15
20499;2024-12-01;"SAO PAULO";SP;SAO;1020;5685,27;92;373,34;373,34;ALVORADA;RS;POA;GRV;784,7;17,06;801,75
20500;2024-12-01;"SAO PAULO";SP;SAO;1020;3322,44;48;228,62;228,62;"PRESIDENTE PRUDENTE";SP;SPO;DVT;288,15;9,97;298,11
20501;2024-12-01;"SAO PAULO";SP;SAO;1020;7282,48;102;310,53;310,53;"RIBEIRAO PRETO";SP;SPO;DVT;370,06;21,85;391,91
20502;2024-12-01;"SAO PAULO";SP;SAO;1020;6784,6;94;320,71;320,71;LINS;SP;SPO;DVT;380,24;20,35;400,59
20503;2024-12-01;"SAO PAULO";SP;SAO;1020;7576,04;106;591,49;591,49;VOTUPORANGA;SP;SPO;DVT;651,02;22,73;673,75
20504;2024-12-01;"SAO PAULO";SP;SAO;1020;6237,64;83;342,09;342,09;"RIBEIRAO PRETO";SP;SPO;DVT;401,62;18,71;420,33
20505;2024-12-01;"SAO PAULO";SP;SAO;1020;6316,28;87;346,36;346,36;ARACATUBA;SP;SPO;DVT;405,89;18,95;424,84
20506;2024-12-01;"SAO PAULO";SP;SAO;1020;7712,44;94;332.0;332.0;LINS;SP;SPO;DVT;391,53;23,14;414,67
20507;2024-12-01;"SAO PAULO";SP;SAO;1020;7715,56;101;326,94;326,94;CAMPINAS;SP;SPO;DOC;386,47;23,15;409,62
20508;2024-12-01;"SAO PAULO";SP;SAO;1020;7494,44;98;355,71;355,71;ARARAQUARA;SP;SPO;DVT;415,24;22,48;437,73
20509;2024-12-01;"SAO PAULO";SP;SAO;1020;7433,4;122;386,39;386,39;SOROCABA;SP;SPO;DOC;445,92;22,3;468,22
20510;2024-12-01;"SAO PAULO";SP;SAO;1020;8572,2;111;357,66;357,66;HORTOLANDIA;SP;SPO;DOC;417,19;25,72;442,91
20511;2024-12-01;"SAO PAULO";SP;SAO;1020;7660,32;119;406,2;406,2;CAMPINAS;SP;SPO;DOC;465,73;22,98;488,71
20512;2024-12-01;"SAO PAULO";SP;SAO;1020;8680,92;129;403,59;403,59;"SANTA BARBARA D'OESTE";SP;SPO;DOC;463,12;26,04;489,16
20513;2024-12-01;"SAO PAULO";SP;SAO;1020;5045,96;71;341,42;341,42;"PRESIDENTE PRUDENTE";SP;SPO;DVT;400,95;15,14;416,09
20514;2024-12-01;"SAO PAULO";SP;SAO;1020;7916,52;143;788,3;788,3;VOTUPORANGA;SP;SPO;DVT;847,83;23,75;871,57
20515;2024-12-01;"SAO PAULO";SP;SAO;1020;6035,47;104;374,62;374,62;"JANDAIA DO SUL";PR;MGF;JDS;454,83;18,11;472,94
20516;2024-12-01;"SAO PAULO";SP;SAO;1020;7465,76;107;464,01;464,01;IBITINGA;SP;SPO;DVT;523,54;22,4;545,94
20517;2024-12-01;"SAO PAULO";SP;SAO;1020;6833,41;126;466,55;466,55;"JANDAIA DO SUL";PR;MGF;JDS;558,72;20,5;579,22
20518;2024-12-01;"SAO PAULO";SP;SAO;1020;11957,21;153;577,96;577,96;"PRAIA GRANDE";SP;SPO;TLG;637,49;35,87;673,36
20519;2024-12-01;"SAO PAULO";SP;SAO;1020;11463,58;203;606,69;606,69;"PARAGUACU PAULISTA";SP;SPO;DVT;666,22;34,39;700,61
20520;2024-12-01;"SAO PAULO";SP;SAO;1020;31397,62;466;2295,28;2295,28;URUGUAIANA;RS;RGS;ALQ;4590,14;94,19;4684,33
20521;2024-12-01;"SAO PAULO";SP;SAO;1020;318,93;8;28,42;28,42;"FERRAZ DE VASCONCELOS";SP;SPO;TLG;87,95;0,96;88,91
20522;2024-12-01;"SAO PAULO";SP;SAO;1020;39,96;1;2,07;2,07;"SANTO ANDRE";SP;SPO;TLG;69,53;0,12;69,65
20523;2024-12-01;"SAO PAULO";SP;SAO;1020;244,66;7;36,34;36,34;"SAO PAULO";SP;SAO;CEN;71,35;0,73;72,09
20524;2024-12-01;"SAO PAULO";SP;SAO;1020;97,51;1;2,07;2,07;"SAO PAULO";SP;SAO;CEN;50,55;0,29;50,84
20525;2024-12-01;"SAO PAULO";SP;SAO;1020;45,56;2;13,75;13,75;"SAO PAULO";SP;SAO;CEN;53,51;0,14;53,65
20526;2024-12-01;"SAO PAULO";SP;SAO;1020;39,59;1;3.0;3.0;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;69,53;0,12;69,65
20527;2024-12-01;"SAO PAULO";SP;SAO;1020;74,52;1;2,07;2,07;"TABOAO DA SERRA";SP;SPO;TLG;69,53;0,22;69,75
20528;2024-12-01;"SAO PAULO";SP;SAO;1020;50,08;1;5,71;5,71;"EMBU DAS ARTES";SP;SPO;TLG;69,53;0,15;69,68
20529;2024-12-01;"SAO PAULO";SP;SAO;1020;58,22;1;2,96;2,96;"RIO CLARO";SP;SPO;DOC;69,53;0,17;69,7
20530;2024-12-01;"SAO PAULO";SP;SAO;1020;9737,77;1;2.0;2.0;"PRAIA GRANDE";SP;SPO;TLG;69,53;29,21;98,74
20531;2024-12-01;"SAO PAULO";SP;SAO;1020;67,74;1;3,81;3,81;SOROCABA;SP;SPO;DOC;69,53;0,2;69,73
20532;2024-12-01;"SAO PAULO";SP;SAO;1020;113,39;2;5,19;5,19;"PARAGUACU PAULISTA";SP;SPO;DVT;69,53;0,34;69,87
20533;2024-12-01;"SAO PAULO";SP;SAO;1020;366,08;6;17,12;17,12;"RIBEIRAO PRETO";SP;SPO;DVT;76,65;1,1;77,74
20534;2024-12-01;"SAO PAULO";SP;SAO;1020;344,51;7;16,1;16,1;"RIBEIRAO PRETO";SP;SPO;DVT;75,63;1,03;76,67
20535;2024-12-01;"SAO PAULO";SP;SAO;1020;307,45;6;29,3;29,3;CASCAVEL;PR;CAC;URB;64,62;0,92;65,54
20536;2024-12-01;"SAO PAULO";SP;SAO;1020;455,95;3;20,18;20,18;"SANTO ANTONIO DA PATRULHA";RS;RGS;POA;85,45;1,37;86,82
20537;2024-12-01;"SAO PAULO";SP;SAO;1020;235,39;8;22,43;22,43;CASCAVEL;PR;CAC;URB;56,86;0,71;57,57
20538;2024-12-01;"SAO PAULO";SP;SAO;1020;803,8;12;96,88;96,88;ARUJA;SP;SPO;TLG;156,41;2,41;158,82
20539;2024-12-01;"SAO PAULO";SP;SAO;1020;1364,23;17;99,82;99,82;"SANTO ANDRE";SP;SPO;TLG;159,35;4,09;163,44
20540;2024-12-01;"SAO PAULO";SP;SAO;1020;1094,42;17;56,31;56,31;"SAO PAULO";SP;SAO;CEN;87,14;3,28;90,42
20541;2024-12-01;"SAO PAULO";SP;SAO;1020;104,34;2;11,42;11,42;CAJAMAR;SP;SPO;TLG;70,95;0,31;71,26
20542;2024-12-01;"SAO PAULO";SP;SAO;1020;463,96;5;48,68;48,68;"SAO PAULO";SP;SAO;CEN;81,1;1,39;82,5
20543;2024-12-01;"SAO PAULO";SP;SAO;1020;1909,98;16;104,17;104,17;JANDIRA;SP;SPO;TLG;163,7;5,73;169,43
20544;2024-12-01;"SAO PAULO";SP;SAO;1020;987,36;13;57,62;57,62;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;117,15;2,96;120,11
20545;2024-12-01;"SAO PAULO";SP;SAO;1020;1667,52;22;123,19;123,19;OSASCO;SP;SPO;TLG;182,72;5.0;187,72
20546;2024-12-01;"SAO PAULO";SP;SAO;1020;1133,5;16;71,67;71,67;CARAPICUIBA;SP;SPO;TLG;131,2;3,4;134,6
20547;2024-12-01;"SAO PAULO";SP;SAO;1020;1418,12;20;120,59;120,59;"SAO PAULO";SP;SAO;CEN;137,92;4,25;142,17
20548;2024-12-01;"SAO PAULO";SP;SAO;1020;812,13;6;26,26;26,26;DIADEMA;SP;SPO;TLG;85,79;2,44;88,23
20549;2024-12-01;"SAO PAULO";SP;SAO;1020;711,46;13;63,36;63,36;MAUA;SP;SPO;TLG;122,89;2,13;125,02
20550;2024-12-01;"SAO PAULO";SP;SAO;1020;1194,97;13;73,64;73,64;"SAO PAULO";SP;SAO;CEN;100,82;3,58;104,41
20551;2024-12-01;"SAO PAULO";SP;SAO;1020;1857,16;16;83,66;83,66;"SAO PAULO";SP;SAO;CEN;108,74;5,57;114,32
20552;2024-12-01;"SAO PAULO";SP;SAO;1020;919,36;19;102,94;102,94;"SAO PAULO";SP;SAO;CEN;123,97;2,76;126,73
20553;2024-12-01;"SAO PAULO";SP;SAO;1020;661,16;9;47,12;47,12;"EMBU DAS ARTES";SP;SPO;TLG;106,65;1,98;108,63
20554;2024-12-01;"SAO PAULO";SP;SAO;1020;1425,07;23;93,38;93,38;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;152,91;4,28;157,18
20555;2024-12-01;"SAO PAULO";SP;SAO;1020;1534,84;18;88,07;88,07;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;147,6;4,6;152,21
20556;2024-12-01;"SAO PAULO";SP;SAO;1020;1319,27;24;100,11;100,11;"SAO PAULO";SP;SAO;CEN;121,73;3,96;125,69
20557;2024-12-01;"SAO PAULO";SP;SAO;1020;865,74;13;62,82;62,82;"SAO PAULO";SP;SAO;CEN;92,27;2,6;94,87
20558;2024-12-01;"SAO PAULO";SP;SAO;1020;1862,45;28;134,89;134,89;"SAO PAULO";SP;SAO;CEN;149,21;5,59;154,8
20559;2024-12-01;"SAO PAULO";SP;SAO;1020;1126,38;20;90,35;90,35;SUZANO;SP;SPO;TLG;149,88;3,38;153,26
20560;2024-12-01;"SAO PAULO";SP;SAO;1020;1004,81;16;75,39;75,39;"SANTO ANDRE";SP;SPO;TLG;134,92;3,01;137,94
20561;2024-12-01;"SAO PAULO";SP;SAO;1020;747,91;14;76,95;76,95;"SANTO ANDRE";SP;SPO;TLG;136,48;2,24;138,73
20562;2024-12-01;"SAO PAULO";SP;SAO;1020;1902,28;17;113,79;113,79;DIADEMA;SP;SPO;TLG;173,32;5,71;179,03
20563;2024-12-01;"SAO PAULO";SP;SAO;1020;659,88;10;30,36;30,36;JACAREI;SP;SPO;DOC;89,89;1,98;91,87
20564;2024-12-01;"SAO PAULO";SP;SAO;1020;416,6;7;19,76;19,76;CURITIBA;PR;CWB;URB;43,95;1,25;45,2
20565;2024-12-01;"SAO PAULO";SP;SAO;1020;567,95;14;47,28;47,28;CURITIBA;PR;CWB;URB;69.0;1,7;70,7
20566;2024-12-01;"SAO PAULO";SP;SAO;1020;830,13;11;32,17;32,17;"RIO DO SUL";SC;BNU;PGR;76,49;2,49;78,98
20567;2024-12-01;"SAO PAULO";SP;SAO;1020;853,87;17;80,68;80,68;MEDIANEIRA;PR;CSC;CSC;122,68;2,56;125,24
20568;2024-12-01;"SAO PAULO";SP;SAO;1020;1111,15;14;54,37;54,37;"FOZ DO IGUACU";PR;CSC;IGU;92,95;3,33;96,28
20569;2024-12-01;"SAO PAULO";SP;SAO;1020;1141,64;27;94,14;94,14;"FRANCISCO BELTRAO";PR;PTO;PBC;137,89;3,42;141,31
20570;2024-12-01;"SAO PAULO";SP;SAO;1020;1391,05;27;85,91;85,91;"FRANCISCO BELTRAO";PR;PTO;PBC;128,58;4,17;132,76
20571;2024-12-01;"SAO PAULO";SP;SAO;1020;1465,26;25;69,76;69,76;"FOZ DO IGUACU";PR;CSC;IGU;110,34;4,4;114,73
20572;2024-12-01;"SAO PAULO";SP;SAO;1020;1462,39;21;98,11;98,11;"SAO PAULO";SP;SAO;CEN;120,16;4,39;124,55
20573;2024-12-01;"SAO PAULO";SP;SAO;1020;1509,53;28;103,42;103,42;"PATO BRANCO";PR;PTO;PBC;148,38;4,53;152,91
20574;2024-12-01;"SAO PAULO";SP;SAO;1020;628,12;10;30,06;30,06;"FOZ DO IGUACU";PR;CSC;IGU;65,48;1,88;67,36
20575;2024-12-01;"SAO PAULO";SP;SAO;1020;1360,58;29;110,64;110,64;CIANORTE;PR;MGF;CIA;156,53;4,08;160,61
20576;2024-12-01;"SAO PAULO";SP;SAO;1020;1509,2;19;69,67;69,67;PINDAMONHANGABA;SP;SPO;DOC;129,2;4,53;133,73
20577;2024-12-01;"SAO PAULO";SP;SAO;1020;1691,1;24;83,58;83,58;MARIALVA;PR;MGF;JDS;125,96;5,07;131,03
20578;2024-12-01;"SAO PAULO";SP;SAO;1020;272,74;6;19,31;19,31;HARMONIA;RS;RGS;CXJ;83,73;0,82;84,55
20579;2024-12-01;"SAO PAULO";SP;SAO;1020;3532,07;74;257,74;257,74;CURITIBA;PR;CWB;URB;260,51;10,6;271,11
20580;2024-12-01;"SAO PAULO";SP;SAO;1020;749,19;14;59,76;59,76;"BALNEARIO CAMBORIU";SC;BNU;LZA;115,12;2,25;117,37
20581;2024-12-01;"SAO PAULO";SP;SAO;1020;1478,4;19;83,41;83,41;JACAREI;SP;SPO;DOC;142,94;4,44;147,38
20582;2024-12-01;"SAO PAULO";SP;SAO;1020;838,62;15;75,63;75,63;LAGES;SC;CTB;LAJ;137,33;2,52;139,84
20583;2024-12-01;"SAO PAULO";SP;SAO;1020;1764,48;23;95,12;95,12;CARAGUATATUBA;SP;SPO;DVT;154,65;5,29;159,94
20584;2024-12-01;"SAO PAULO";SP;SAO;1020;1980,28;23;92,07;92,07;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;151,6;5,94;157,54
20585;2024-12-01;"SAO PAULO";SP;SAO;1020;756,52;13;50,59;50,59;"PORTO ALEGRE";RS;POA;URB;116,32;2,27;118,59
20586;2024-12-01;"SAO PAULO";SP;SAO;1020;829,83;12;58,65;58,65;TAQUARA;RS;POA;QHV;161,62;2,49;164,11
20587;2024-12-01;"SAO PAULO";SP;SAO;1020;2919,13;61;238,51;238,51;CASTRO;PR;PGZ;CAS;301,03;8,76;309,79
20588;2024-12-01;"SAO PAULO";SP;SAO;1020;3528,96;54;233,34;233,34;CASCAVEL;PR;CAC;URB;295,18;10,59;305,77
20589;2024-12-01;"SAO PAULO";SP;SAO;1020;2188,72;39;148,61;148,61;MEDIANEIRA;PR;CSC;CSC;199,44;6,57;206,01
20590;2024-12-01;"SAO PAULO";SP;SAO;1020;2615,12;38;227,88;227,88;"BOM RETIRO DO SUL";RS;RGS;LJD;496,68;7,85;504,53
20591;2024-12-01;"SAO PAULO";SP;SAO;1020;1074,43;25;82,12;82,12;BIGUACU;SC;FLN;504;146,42;3,22;149,65
20592;2024-12-01;"SAO PAULO";SP;SAO;1020;3116,5;71;270,77;270,77;UBIRATA;PR;CAC;UBI;337,49;9,35;346,83
20593;2024-12-01;"SAO PAULO";SP;SAO;1020;819,68;15;59,19;59,19;PINHAIS;PR;CWB;215;98,4;2,46;100,86
20594;2024-12-01;"SAO PAULO";SP;SAO;1020;936,33;20;76,39;76,39;"CERRO LARGO";RS;RGS;GEL;196,73;2,81;199,54
20595;2024-12-01;"SAO PAULO";SP;SAO;1020;615,4;11;36,96;36,96;"BENTO GONCALVES";RS;POA;CXJ;118,66;1,85;120,51
20596;2024-12-01;"SAO PAULO";SP;SAO;1020;1005,93;15;57,69;57,69;"CAXIAS DO SUL";RS;POA;CXJ;159,71;3,02;162,73
20597;2024-12-01;"SAO PAULO";SP;SAO;1020;631,8;8;30,38;30,38;"SAO JOAO DA BOA VISTA";SP;SPO;DVT;89,91;1,9;91,81
20598;2024-12-01;"SAO PAULO";SP;SAO;1020;1180,24;20;75,38;75,38;"SAO PEDRO DAS MISSOES";RS;RGS;PFB;194,75;3,54;198,29
